ORGNR;KOMNR;GARDSNR;BRUKSNR;FESTENR;ID;KOORDSYS;NORD;OST;ORGNR_1
"311261762";"4612";56;13;0;34530;25832;6609274;293657;"313993108"
"311261770";"4612";56;16;0;34531;25832;6608009;291440;"214005212"
"311261789";"4612";57;1;0;34533;25832;6607616;288719;"213198602"
"311261797";"4612";62;23;0;34536;25832;6603623;289663;"310777579"
"311261800";"4612";69;1;0;34537;25832;6601261;289734;"310224871"
"311261819";"4612";69;3;0;34538;25832;6601109;289889;"313286835"
"311261827";"4612";70;6;0;34541;25832;6601549;290210;"313976602"
"311261835";"4612";71;3;0;34543;25832;6601635;291028;"313165264"
"311261843";"4612";72;2;0;34545;25832;6599270;290908;"313914984"
"311261851";"4221";49;2;0;109075;25832;6562659;415866;"310133167"
"311261878";"4218";58;1;0;109078;25832;6483269;440273;"310308641"
"311261894";"4203";20;6;0;109081;25832;6487007;487563;"310856797"
"311261916";"4204";116;4;0;109115;25832;6451275;443314;"310501387"
"311261924";"4205";11;4;0;109121;25832;6431684;419414;"310140376"
"311261932";"4205";40;24;0;109133;25832;6433500;411812;"313362434"
"311261940";"4205";53;3;0;109138;25832;6434655;408269;"312470586"
"311261959";"1834";31;1;0;106277;25833;7365563;416989;"311078542"
"311261967";"1804";74;1;0;106304;25833;7458747;488172;"310747408"
"311261975";"1804";21;9;0;106329;25833;7476526;485175;"313460967"
"311261983";"1804";22;8;0;106345;25833;7475810;484618;"314193938"
"311261991";"3413";211;37;0;107677;25832;6739188;621532;"312711494"
"311262009";"3413";238;5;0;107681;25832;6739707;621898;"310776947"
"311262017";"3413";358;1;0;107702;25832;6733465;627109;"313774406"
"311262025";"3413";388;2;0;107708;25832;6722851;631353;"210570292"
"311262033";"3414";49;116;0;107735;25832;6705965;645019;"311791303"
"311262041";"4205";142;8;0;109160;25832;6438273;417458;"311685651"
"311262068";"4205";150;1;0;109161;25832;6437157;414705;"310441651"
"311262076";"4205";152;4;0;109162;25832;6435856;415846;"310793051"
"311262084";"4206";37;21;0;109168;25832;6443238;357379;"312649373"
"311262092";"4207";28;4;0;109186;25832;6454938;359677;"313059278"
"311262106";"4223";10;6;0;109201;25832;6461097;442886;"311112309"
"311262114";"4223";51;8;0;109204;25832;6463293;429287;"310977993"
"311262122";"4223";64;2;0;109206;25832;6466003;428282;"314001192"
"311262130";"4204";586;1;0;109222;25832;6453954;426203;"313745872"
"311262149";"4204";588;4;0;109223;25832;6452196;428642;"313429512"
"311262157";"4204";601;10;0;109225;25832;6449252;429692;"310502928"
"311262165";"4204";602;2;0;109226;25832;6447919;430915;"312251035"
"311262173";"4204";428;12;0;109231;25832;6438644;428496;"313316750"
"311262181";"4204";431;2;0;109236;25832;6437710;426984;"310757659"
"311262203";"1867";27;19;0;106384;25833;7614445;477858;"313320200"
"311262211";"4619";28;2;0;106430;25832;6708538;398832;"310824151"
"311262238";"4618";166;25;0;106436;25832;6691480;368864;"210706712"
"311262246";"3440";28;1;0;106448;25832;6792494;578019;"310242683"
"311262254";"3416";37;87;0;107762;25832;6667689;673924;"312271257"
"311262262";"3417";15;6;0;107778;25832;6711247;670647;"313465780"
"311262270";"3417";95;2;0;107784;25832;6710942;682507;"213997572"
"311262289";"3417";84;29;0;107789;25832;6704623;666258;"310236128"
"311262297";"3418";118;92;0;107807;25832;6720810;661990;"311701614"
"311262300";"3418";198;2;0;107813;25832;6721558;666662;"310005983"
"311262319";"4601";165;880;0;236527;25832;6700993;297061;"213816462"
"311262327";"4204";434;5;0;109238;25832;6437910;424902;"214025922"
"311262335";"4204";450;2;0;109245;25832;6441237;421064;"313311201"
"311262343";"4204";450;11;0;109246;25832;6441138;421019;"213362852"
"311262351";"4204";473;3;0;109252;25832;6441182;430786;"314147359"
"311262378";"4205";699;3;0;109270;25832;6469134;409461;"212973912"
"311262386";"4205";719;7;0;109274;25832;6478669;419468;"212463272"
"311262394";"4225";421;1;0;78787;25832;6458115;400281;"312555816"
"311262408";"4225";450;10;0;109285;25832;6471395;403900;"310796832"
"311262416";"4205";342;3;0;109295;25832;6436889;400934;"310874353"
"311262424";"4205";353;3;0;109297;25832;6433768;397211;"313093662"
"311262432";"4205";367;14;0;109301;25832;6443904;402975;"313471446"
"311262440";"4205";377;1;0;109303;25832;6445040;401768;"314204506"
"311262459";"4205";431;3;0;109309;25832;6435146;395022;"313339599"
"311262467";"4205";468;2;0;109317;25832;6431421;385045;"313856607"
"311262483";"4225";21;4;0;109322;25832;6437775;383456;"310198498"
"311262491";"1566";5;24;0;105120;25832;6988074;504458;"312256541"
"311262505";"5056";78;1;0;106467;25832;7056092;507176;"212757802"
"311262513";"5056";78;1;0;106467;25832;7056092;507176;"310274674"
"311262548";"5001";123;6;0;106470;25832;7024651;574696;"312889692"
"311262556";"3234";98;1;0;106471;25832;6685865;587144;"314011449"
"311262564";"5021";295;1;0;106474;25832;6942579;537049;"310961388"
"311262572";"5028";30;2;0;106475;25832;7018352;563533;"313716147"
"311262580";"5032";80;1;0;106476;25832;7010426;604983;"312852349"
"311262599";"5028";254;1;0;106478;25832;7000072;561450;"213452592"
"311262602";"1871";5;1;0;106500;25833;7652501;517618;"313425088"
"311262629";"5616";16;60;0;106531;25835;7832879;322545;"312221144"
"311262645";"3421";39;74;0;107861;25832;6821584;672949;"311164503"
"311262653";"3422";51;13;0;107889;25832;6779120;639280;"311163906"
"311262661";"3426";42;2;0;107915;25832;6921557;602051;"310906220"
"311262688";"4225";101;5;0;109328;25832;6447605;382409;"312538075"
"311262696";"4225";151;2;0;109332;25832;6451882;389035;"313075362"
"311262718";"4225";153;4;0;109333;25832;6450161;388435;"314044444"
"311262726";"4227";124;19;0;109347;25832;6463666;379143;"310698989"
"311262734";"4612";74;6;0;34549;25832;6601535;293130;"313934268"
"311262742";"4612";74;16;0;34551;25832;6602969;292373;"312544385"
"311262750";"4619";9;4;0;35777;25832;6699014;396857;"313983706"
"311262777";"4619";25;39;0;35794;25832;6706081;394499;"311126717"
"311262785";"4620";37;4;0;35814;25832;6718949;392546;"213176102"
"311262793";"4620";40;2;0;35820;25832;6713906;386335;"312903105"
"311262807";"4620";42;4;0;35822;25832;6715340;386186;"310616125"
"311262815";"4620";45;3;0;35824;25832;6716294;387994;"313109976"
"311262823";"4620";46;2;0;35825;25832;6715811;387994;"310251542"
"311262831";"4620";46;7;0;35826;25832;6715810;388172;"313307565"
"311262858";"4620";48;6;0;35830;25832;6716351;388268;"310582360"
"311262866";"4620";50;1;0;35834;25832;6717148;387926;"213149822"
"311262874";"4620";50;1;0;35834;25832;6717148;387926;"313116409"
"311262882";"4620";52;9;0;35837;25832;6717203;386842;"312521059"
"311262890";"4620";54;2;0;35843;25832;6717732;386891;"310346330"
"311262904";"4620";54;11;0;35844;25832;6717938;387724;"310688088"
"311262912";"4620";55;3;0;35847;25832;6717472;386164;"211705132"
"311262920";"4620";62;1;0;35853;25832;6716773;384589;"212435732"
"311262939";"4620";62;3;0;35854;25832;6716597;384410;"312495686"
"311262947";"4620";65;1;0;35856;25832;6715919;384545;"312881284"
"311262955";"4620";66;5;0;35857;25832;6716118;385032;"213892452"
"311262963";"4617";280;5;0;37177;25832;6632361;336629;"313353893"
"311262971";"1120";15;16;0;109593;25832;6518168;307616;"313980146"
"311262998";"3228";203;11;0;106709;25832;6656091;634504;"313773558"
"311263005";"4224";22;1;0;106719;25832;6506991;411391;"313876381"
"311263013";"4224";25;2;0;106721;25832;6503976;410325;"314222792"
"311263021";"4223";21;1;0;106722;25832;6461135;439122;"310421367"
"311263048";"4223";21;1;0;106722;25832;6461135;439122;"312672553"
"311263056";"4225";430;2;0;106764;25832;6465759;404404;"314011139"
"311263064";"3416";26;1;0;106777;25832;6658203;669322;"311128655"
"311263072";"3416";26;1;0;106777;25832;6658203;669322;"314238117"
"311263080";"3418";64;2;0;106778;25832;6729812;662267;"210597972"
"311263099";"3418";108;20;0;106779;25832;6727443;677169;"313209288"
"311263102";"3203";67;17;0;108107;25832;6629565;583780;"312187833"
"311263110";"3232";20;1;0;108111;25832;6659303;605004;"310183415"
"311263129";"3232";20;1;0;108111;25832;6659303;605004;"312258714"
"311263137";"3230";43;3;0;108120;25832;6661770;612631;"313689239"
"311263145";"4617";280;7;0;37178;25832;6632266;336745;"310502596"
"311263153";"4617";281;2;0;37180;25832;6632309;336930;"310454605"
"311263161";"4617";282;1;0;37182;25832;6632409;337290;"312594242"
"311263188";"4617";282;1;0;37182;25832;6632409;337290;"213521772"
"311263196";"4617";282;5;0;37186;25832;6631786;337387;"313466906"
"311263218";"4617";283;3;0;37188;25832;6631389;337885;"311748254"
"311263234";"4617";245;4;0;37194;25832;6631760;326258;"210173382"
"311263242";"4626";24;10;0;37220;25832;6704608;278217;"312971399"
"311263250";"1833";187;31;0;242537;25833;7355560;434830;"314136012"
"311263269";"4626";39;3;0;37249;25832;6699488;288185;"312417421"
"311263277";"4626";41;20;0;37253;25832;6697942;288044;"313632776"
"311263285";"1146";124;14;0;33170;25832;6590165;309866;"310812080"
"311263293";"1146";145;1;0;33191;25832;6578675;311196;"311061941"
"311263307";"1146";81;2;0;33196;25832;6591412;305531;"310166499"
"311263315";"1146";149;6;0;33197;25832;6582604;311654;"310279323"
"311263323";"1146";87;1;0;33201;25832;6592819;307080;"310792160"
"311263331";"1146";87;2;0;33202;25832;6592972;307018;"312197162"
"311263358";"1146";88;1;0;33203;25832;6593516;307813;"313066363"
"311263366";"1146";88;2;0;33204;25832;6593039;307754;"313922898"
"311263374";"1146";89;2;0;33206;25832;6593996;307126;"310659126"
"311263382";"1146";89;2;0;33206;25832;6593996;307126;"212995932"
"311263390";"1146";188;2;0;33226;25832;6582786;322347;"314073983"
"311263404";"1146";189;6;0;33230;25832;6583707;322774;"312540177"
"311263412";"1146";190;8;0;33234;25832;6584447;323243;"310990337"
"311263420";"4612";75;5;0;34553;25832;6603632;293851;"310607851"
"311263439";"4612";77;2;0;34556;25832;6601552;293987;"313226336"
"311263447";"4612";80;6;0;34560;25832;6602249;298771;"313725715"
"311263455";"4612";87;2;0;34569;25832;6606271;297231;"313552497"
"311263463";"4612";87;3;0;34570;25832;6605956;297323;"310882763"
"311263471";"4612";88;4;0;34573;25832;6606086;297570;"311068849"
"311263501";"4612";91;6;0;34578;25832;6607331;297060;"312688700"
"311263528";"4612";92;3;0;34582;25832;6607114;295825;"312635194"
"311263536";"4612";95;2;0;34588;25832;6608822;297378;"310970816"
"311263544";"4612";99;2;0;34596;25832;6611131;300934;"313546713"
"311263552";"4612";110;2;0;34612;25832;6610119;303246;"311021133"
"311263560";"4612";113;2;0;34619;25832;6614532;303550;"213803662"
"311263579";"4612";121;1;0;34622;25832;6613068;301292;"312669293"
"311263587";"4612";121;3;0;34623;25832;6613487;300761;"311093649"
"311263595";"3228";162;1;0;4598;25832;6668431;638849;"212911062"
"311263609";"4617";8;4;0;35979;25832;6656015;321372;"311747126"
"311263617";"4617";15;1;0;35988;25832;6656710;324025;"312197855"
"311263625";"4617";17;1;0;35991;25832;6656606;324775;"213967932"
"311263633";"4621";66;11;0;36009;25832;6730801;361656;"310189979"
"311263641";"4620";50;4;0;36024;25832;6717185;387768;"314179714"
"311263668";"4620";54;8;0;36026;25832;6717726;387342;"210463542"
"311263676";"4620";68;2;0;36027;25832;6716698;385430;"213322222"
"311263684";"4621";102;2;0;36028;25832;6728265;364564;"313880184"
"311263692";"4621";138;1;0;36032;25832;6729919;372876;"211754052"
"311263706";"4621";108;4;0;36033;25832;6725430;362534;"310199028"
"311263714";"4621";111;20;0;36036;25832;6724361;364772;"211721952"
"311263730";"4627";19;3;0;37361;25832;6707849;285308;"312855437"
"311263749";"4627";19;4;0;37362;25832;6707146;284144;"310855634"
"311263757";"4613";153;5;0;37369;25832;6645878;281176;"310020087"
"311263765";"4628";13;6;0;37375;25832;6707633;321040;"313329828"
"311263773";"4618";318;5;0;37378;25832;6685485;355165;"313800156"
"311263781";"4617";245;5;0;37380;25832;6631777;326110;"313971619"
"311263803";"4617";246;6;0;37382;25832;6632608;326850;"310249238"
"311263811";"4617";248;1;0;37385;25832;6632856;327222;"313187101"
"311263838";"4617";248;1;0;37385;25832;6632856;327222;"313056805"
"311263846";"4617";248;2;0;37386;25832;6632975;327231;"313855945"
"311263854";"4617";249;1;0;37389;25832;6641233;330426;"310059935"
"311263862";"4617";269;1;0;37390;25832;6628094;333364;"310508195"
"311263870";"4617";271;1;0;37391;25832;6628504;333783;"312831783"
"311263889";"4617";276;1;0;37392;25832;6629610;336227;"313905519"
"311263897";"4617";279;1;0;37394;25832;6631759;337049;"312816814"
"311263900";"4617";279;2;0;37395;25832;6631896;336715;"310012130"
"311263919";"4617";279;7;0;37398;25832;6631527;337039;"312800063"
"311263927";"4617";279;12;0;37399;25832;6632046;336692;"313156877"
"311263935";"4628";53;2;0;37409;25832;6725054;327993;"310162590"
"311263943";"4618";311;4;0;37412;25832;6692100;355069;"313675629"
"311263951";"4618";313;2;0;37417;25832;6689244;351935;"313796191"
"311263978";"4618";315;1;0;37428;25832;6688525;349605;"312219689"
"311263986";"4618";317;1;0;37430;25832;6685424;355433;"314120930"
"311263994";"4618";317;2;0;37431;25832;6685283;355558;"310787442"
"311264001";"4618";318;4;0;37433;25832;6685239;355504;"310145610"
"311264028";"4618";201;6;0;37434;25832;6697011;370181;"310542466"
"311264036";"4618";202;1;0;37436;25832;6697284;370298;"311065122"
"311264044";"4618";203;1;0;37438;25832;6698341;371115;"310684821"
"311264052";"4618";204;1;0;37439;25832;6698402;370812;"313677702"
"311264060";"4618";205;3;0;37442;25832;6698643;370910;"313408930"
"311264079";"4618";206;1;0;37443;25832;6700040;369928;"310474169"
"311264087";"1149";85;50;0;33431;25832;6585977;288063;"311776525"
"311264095";"3209";49;13;0;108123;25832;6663306;622651;"312568489"
"311264109";"3209";77;4;0;108124;25832;6666432;627515;"213976222"
"311264117";"3209";97;19;0;108128;25832;6678924;624028;"310449849"
"311264125";"3228";75;6;0;108136;25832;6668268;633482;"310780812"
"311264168";"3228";127;5;0;108141;25832;6679846;642165;"310504416"
"311264176";"3228";128;16;0;108142;25832;6677914;642090;"310452238"
"311264184";"3228";136;36;0;108145;25832;6674411;639671;"310553948"
"311264192";"3228";174;9;0;108153;25832;6664779;636734;"313209903"
"311264214";"3228";208;5;0;108160;25832;6658929;629296;"310883662"
"311264222";"3238";72;1;0;108177;25832;6666194;613977;"310634808"
"311264230";"3224";90;1;0;108188;25832;6641033;617470;"313246760"
"311264249";"1134";185;1;0;109600;25832;6592046;325191;"312483831"
"311264257";"1111";3;1;0;109603;25832;6465616;344217;"312408244"
"311264265";"1160";30;2;0;109607;25832;6602756;319927;"310436909"
"311264273";"1108";107;5;0;109631;25832;6533803;317270;"311081934"
"311264281";"1108";103;7;0;109632;25832;6533618;318337;"312949822"
"311264303";"1108";33;13;0;109640;25832;6523984;312831;"314029992"
"311264311";"1108";33;20;0;109641;25832;6526499;312805;"310070742"
"311264338";"1108";33;20;0;109641;25832;6526499;312805;"311153005"
"311264346";"1108";65;58;0;109645;25832;6529789;309917;"212704792"
"311264354";"1108";64;17;0;109648;25832;6528383;308021;"312525100"
"311264362";"1108";57;51;0;109649;25832;6526787;306646;"214082942"
"311264370";"1108";58;14;0;109650;25832;6525727;307872;"311193279"
"311264389";"1108";57;5;0;109651;25832;6527120;307447;"313921824"
"311264397";"1108";57;13;0;109652;25832;6526235;307146;"310311758"
"311264400";"1108";54;24;0;109653;25832;6526334;306019;"310702870"
"311264419";"1108";54;41;0;109654;25832;6525637;304701;"313244652"
"311264427";"1146";2;4;0;109664;25832;6582612;297919;"311763466"
"311264435";"1146";10;2;0;109666;25832;6590685;303390;"310466093"
"311264443";"1146";18;6;0;109668;25832;6588082;299644;"212747432"
"311264451";"1146";67;1;0;109670;25832;6587638;295792;"310550302"
"311264478";"5060";252;4;0;105449;25832;7193587;583192;"313274543"
"311264486";"5006";316;11;0;105473;25832;7112412;632995;"310175471"
"311264494";"3405";47;1;0;106801;25832;6777906;587243;"313295699"
"311264508";"3421";39;93;0;106840;25832;6820983;672265;"310143901"
"311264516";"3209";197;15;0;108195;25832;6680709;619814;"312408368"
"311264524";"3209";198;1;0;108196;25832;6679885;620297;"312800411"
"311264532";"3209";198;1;0;108196;25832;6679885;620297;"311080997"
"311264540";"3209";198;2;0;108197;25832;6679916;620172;"310531731"
"311264559";"3230";46;17;0;108199;25832;6661563;611996;"310425915"
"311264567";"3303";20;1;0;108215;25832;6596047;551926;"312214504"
"311264575";"3303";31;2;0;108216;25832;6595729;553176;"310861278"
"311264583";"3303";55;3;0;108220;25832;6606434;544417;"310760293"
"311264591";"3303";74;7;0;108223;25832;6608824;543826;"312256428"
"311264605";"3303";88;1;0;108225;25832;6606814;540129;"313894673"
"311264613";"3303";117;1;0;108234;25832;6610172;537849;"311704850"
"311264621";"3305";22;1;0;108249;25832;6667657;575134;"212826162"
"311264648";"3305";27;2;0;108250;25832;6666859;574000;"212617482"
"311264656";"3305";31;30;0;108251;25832;6668107;571804;"313435512"
"311264664";"3305";31;30;0;108251;25832;6668107;571804;"313182630"
"311264672";"3305";62;9;0;108256;25832;6674781;561973;"313353214"
"311264680";"3305";62;18;0;108257;25832;6675467;559995;"210414762"
"311264699";"3305";96;1;0;108263;25832;6669575;571188;"210832432"
"311264710";"3305";108;1;0;108267;25832;6673767;575184;"212711772"
"311264729";"3305";121;1;0;108270;25832;6676127;576038;"313636836"
"311264737";"3305";143;12;0;108273;25832;6679941;552980;"311010700"
"311264753";"1149";146;10;0;109707;25832;6587108;288878;"311744968"
"311264761";"1160";7;2;0;109710;25832;6606048;320212;"310255653"
"311264788";"1160";27;1;0;109711;25832;6602953;323030;"312288478"
"311264796";"1160";119;11;0;109718;25832;6604429;313030;"310845795"
"311264818";"1160";125;4;0;109720;25832;6605914;314338;"312445565"
"311264826";"1103";120;5;0;109723;25832;6566188;318758;"311700391"
"311264834";"1149";55;1;0;109725;25832;6566361;288121;"313266303"
"311264842";"1149";88;31;0;33436;25832;6583929;288054;"313519252"
"311264850";"1149";93;1;0;33440;25832;6582266;288780;"310517453"
"311264869";"1149";93;29;0;33442;25832;6582486;288670;"313674169"
"311264877";"1149";93;31;0;33443;25832;6582637;288662;"313531384"
"311264885";"5007";5;4;0;237991;25832;7164163;629645;"312186292"
"311264893";"1149";99;7;0;33448;25832;6580167;288577;"312744716"
"311264907";"1149";99;8;0;33449;25832;6580876;288598;"310606308"
"311264931";"1149";104;6;0;33457;25832;6581353;292120;"210696032"
"311264958";"1149";106;1;0;33458;25832;6581348;293060;"312462230"
"311264966";"1149";106;8;0;33461;25832;6581683;292997;"311773046"
"311264974";"1149";110;1;0;33464;25832;6577508;292860;"310726311"
"311264982";"1149";110;10;0;33466;25832;6576934;293408;"312820560"
"311264990";"1149";118;22;0;33480;25832;6586225;293151;"213197282"
"311265008";"1149";119;2;0;33482;25832;6586061;293442;"312954877"
"311265016";"1149";119;3;0;33483;25832;6584977;293643;"312738333"
"311265024";"1149";119;3;0;33483;25832;6584977;293643;"310552178"
"311265032";"1149";119;10;0;33486;25832;6585798;292848;"314148584"
"311265040";"1149";120;11;0;33489;25832;6582950;292600;"312792834"
"311265059";"1149";123;8;0;33493;25832;6584758;290732;"312203073"
"311265067";"1149";125;1;0;33494;25832;6587015;291488;"313080099"
"311265075";"1149";126;5;0;33495;25832;6586514;287539;"314007174"
"311265083";"1149";127;23;0;33499;25832;6586508;288157;"312236184"
"311265091";"1149";127;23;0;33499;25832;6586508;288157;"213571192"
"311265105";"1149";128;5;0;33501;25832;6587380;287548;"313028623"
"311265113";"1149";129;10;0;33504;25832;6587952;286762;"310115304"
"311265121";"1149";130;12;0;33506;25832;6587816;286268;"310828122"
"311265148";"1149";130;16;0;33507;25832;6587985;286301;"310363391"
"311265156";"1149";131;12;0;33510;25832;6588224;285615;"310212938"
"311265172";"4613";98;4;0;34743;25832;6635838;283728;"311810227"
"311265180";"4613";109;15;0;34764;25832;6634752;289826;"312220490"
"311265199";"4613";114;13;0;34773;25832;6632025;286426;"313782603"
"311265202";"4613";135;3;0;34783;25832;6624674;284482;"313752186"
"311265210";"1149";83;13;0;33424;25832;6585296;287250;"313162966"
"311265229";"1563";104;1;0;115234;25832;6956328;485309;"312169398"
"311265237";"1563";105;1;0;115235;25832;6969612;471160;"310220965"
"311265245";"1563";107;1;0;115236;25832;6967324;474511;"312744880"
"311265253";"1563";111;1;0;115237;25832;6966682;475964;"312210908"
"311265261";"1517";44;1;0;115240;25832;6919489;345957;"310792403"
"311265288";"1532";129;3;0;115245;25832;6934307;347497;"312177315"
"311265296";"1506";279;12;0;115247;25832;6926378;458330;"213381962"
"311265318";"1539";44;1;0;115248;25832;6939613;438704;"310979570"
"311265326";"1875";94;3;0;111256;25833;7542971;520997;"314149351"
"311265334";"1875";94;13;0;111259;25833;7542838;522234;"312637065"
"311265342";"4646";129;3;0;112465;25832;6793673;316487;"313154998"
"311265369";"4639";29;1;0;112471;25832;6773021;368960;"310886394"
"311265377";"4639";29;1;0;112471;25832;6773021;368960;"312516152"
"311265385";"4639";29;4;0;112473;25832;6772872;368885;"313530167"
"311265393";"4635";138;1;0;112481;25832;6775777;299135;"313217558"
"311265407";"4639";21;1;0;112482;25832;6768778;369116;"311023268"
"311265415";"4639";23;1;0;112483;25832;6769370;369268;"310634794"
"311265423";"4639";149;1;0;112485;25832;6772504;388071;"314208501"
"311265431";"4644";186;8;0;112489;25832;6822436;408203;"312823209"
"311265458";"5501";30;54;0;112518;25833;7723832;664269;"310920576"
"311265466";"5512";24;20;0;112544;25833;7603279;566444;"213004042"
"311265474";"4624";38;2;0;113884;25832;6675481;302226;"310645524"
"311265482";"4626";253;1;0;113885;25832;6725799;270640;"311182900"
"311265490";"4611";50;1;0;113886;25832;6622324;335571;"313914917"
"311265504";"3107";629;25;0;113887;25832;6569170;617001;"310636274"
"311265512";"3116";7;5;0;113888;25832;6593035;623840;"311704184"
"311265520";"4614";24;1;0;34816;25832;6634566;305224;"312742659"
"311265539";"4614";32;16;0;34830;25832;6634031;300804;"213270362"
"311265547";"4615";20;1;0;34848;25832;6649528;288590;"312764091"
"311265555";"4615";21;3;0;34849;25832;6649321;287814;"310767786"
"311265563";"4613";137;3;0;34856;25832;6623718;284419;"312729954"
"311265571";"4614";3;1;0;34868;25832;6641308;307601;"312678594"
"311265598";"4614";3;5;0;34871;25832;6641293;307793;"313483762"
"311265601";"4614";3;6;0;34872;25832;6641180;307737;"312166836"
"311265628";"4631";177;4;0;34883;25832;6729055;294207;"312158736"
"311265636";"4631";177;6;0;34885;25832;6728825;294406;"312195186"
"311265644";"4615";49;11;0;34887;25832;6641339;292314;"313795004"
"311265652";"4631";178;3;0;34888;25832;6728749;296771;"312953641"
"311265660";"4631";179;1;0;34889;25832;6730274;296658;"313351602"
"311265679";"4631";179;3;0;34890;25832;6730288;296747;"313086062"
"311265687";"4631";179;5;0;34891;25832;6730916;296606;"311097008"
"311265695";"4631";180;1;0;34892;25832;6730111;296900;"312254832"
"311265709";"4615";50;19;0;34893;25832;6637264;293751;"312482533"
"311265717";"4615";52;8;0;34896;25832;6641030;293008;"313105873"
"311265725";"4631";182;2;0;34898;25832;6725879;298746;"310668362"
"311265733";"4631";182;4;0;34899;25832;6726298;298484;"313620514"
"311265741";"4631";183;2;0;34901;25832;6725500;297882;"312201992"
"311265768";"4631";183;2;0;34901;25832;6725500;297882;"312245108"
"311265776";"4617";29;7;0;36128;25832;6659266;327747;"312879670"
"311265784";"4617";30;1;0;36129;25832;6660415;327343;"313697215"
"311265792";"4617";30;2;0;36130;25832;6660344;327309;"310175153"
"311265806";"4617";31;2;0;36133;25832;6606640;327367;"310310611"
"311265814";"4617";32;2;0;36136;25832;6660694;327568;"313423255"
"311265822";"4617";33;2;0;36138;25832;6661078;327700;"313583155"
"311265830";"4617";37;2;0;36145;25832;6661868;328197;"313287858"
"311265849";"4617";38;2;0;36147;25832;6662085;327576;"313175758"
"311265857";"4618";342;1;0;36152;25832;6675266;339208;"310090387"
"311265865";"4621";263;4;0;36154;25832;6741446;363988;"310567507"
"311265873";"4621";267;1;0;36157;25832;6746672;362164;"310536830"
"311265881";"4621";272;1;0;36160;25832;6748185;362558;"310323861"
"311265903";"4621";274;3;0;36165;25832;6748096;362441;"312259443"
"311265911";"4621";289;1;0;36173;25832;6740767;362316;"313909484"
"311265938";"4621";299;3;0;36178;25832;6739378;360809;"312654490"
"311265946";"4621";332;16;0;36190;25832;6746315;373640;"312855232"
"311265954";"4621";343;3;0;36197;25832;6742444;371023;"310363502"
"311265962";"4617";82;1;0;36212;25832;6654102;333166;"211797932"
"311265970";"4630";66;1;0;37531;25832;6704710;310277;"211797932"
"311265989";"4630";79;4;0;37549;25832;6717568;306227;"213047752"
"311265997";"4630";98;2;0;37563;25832;6720486;312388;"312602865"
"311266012";"4630";87;3;0;37579;25832;6721100;306298;"310057037"
"311266020";"4630";108;3;0;37597;25832;6728130;314443;"312971062"
"311266039";"1149";139;53;0;33514;25832;6590042;287370;"313043738"
"311266047";"1149";142;98;0;33522;25832;6590179;287787;"313467538"
"311266055";"1149";143;2;0;33523;25832;6588273;288926;"313955621"
"311266063";"5049";27;259;0;238551;25832;7148720;583732;"312478463"
"311266071";"1151";26;15;0;33538;25832;6581965;265653;"312478463"
"311266098";"1151";30;4;0;33546;25832;6580496;265945;"312256177"
"311266101";"1160";2;2;0;33549;25832;6607128;319943;"313930610"
"311266128";"1160";4;1;0;33552;25832;6607403;319175;"310148806"
"311266136";"1160";6;1;0;33555;25832;6606077;319664;"310298689"
"311266144";"1160";12;1;0;33558;25832;6604966;321736;"314118812"
"311266152";"1160";15;1;0;33564;25832;6605616;322525;"213726072"
"311266160";"1160";15;2;0;33565;25832;6605712;322305;"313943127"
"311266179";"1160";18;3;0;33570;25832;6608463;323654;"313119769"
"311266187";"1160";18;7;0;33571;25832;6608050;323372;"211824182"
"311266195";"1160";18;17;0;33572;25832;6607482;323542;"314214765"
"311266209";"1160";22;3;0;33575;25832;6605316;324494;"312554453"
"311266217";"1160";24;1;0;33577;25832;6605200;323956;"314101375"
"311266225";"1160";31;5;0;33587;25832;6602181;318741;"212671592"
"311266233";"1160";33;6;0;33590;25832;6600824;320570;"311736523"
"311266241";"1160";43;10;0;33594;25832;6600240;325115;"314117247"
"311266268";"1160";43;29;0;33596;25832;6600904;325355;"313646351"
"311266276";"1160";44;3;0;33598;25832;6601860;326523;"312272857"
"311266284";"1160";44;5;0;33600;25832;6601672;326367;"313098419"
"311266292";"4631";186;1;0;34902;25832;6721404;296507;"312416824"
"311266306";"4631";186;2;0;34903;25832;6721799;296215;"314235347"
"311266314";"4631";188;1;0;34907;25832;6718765;297638;"311065858"
"311266322";"4615";62;11;0;34911;25832;6646947;294510;"212956112"
"311266330";"3326";59;22;0;113906;25832;6745528;479595;"212735612"
"311266357";"3305";58;1;0;113923;25832;6672950;566065;"310333980"
"311266365";"1103";249;3;0;113950;25832;6554268;308400;"312882361"
"311266373";"4613";56;140;0;225170;25832;6612851;286098;"312482312"
"311266381";"4621";52;2;0;115282;25832;6726354;359563;"313436349"
"311266403";"4621";104;1;0;115286;25832;6728766;364060;"311139924"
"311266411";"4621";106;2;0;115287;25832;6729570;364360;"310192090"
"311266438";"4621";112;2;0;115288;25832;6725707;363568;"311027824"
"311266446";"4621";114;7;0;115289;25832;6726593;364175;"310627666"
"311266454";"4621";158;3;0;115291;25832;6724936;364876;"313922456"
"311266462";"4621";164;2;0;115295;25832;6722137;367534;"310986275"
"311266470";"4621";167;4;0;115297;25832;6721183;367744;"312831457"
"311266489";"4621";167;6;0;115299;25832;6721068;367819;"310015008"
"311266497";"4621";175;1;0;115300;25832;6722619;364706;"310795828"
